instance_name,method,generator,use_time_windows,initial_routes,initial_distance,final_routes,final_distance,delta_routes,delta_distance,distance_improvement_pct,runtime_seconds,history_length,param_fill_ratio,param_seed,param_sa_initial_temp,param_sa_cooling_rate,param_sa_min_temp,param_sa_iterations_per_temp,param_sa_p_relocate,param_sa_p_exchange,param_tabu_tenure,param_tabu_max_iterations,param_tabu_max_no_improve,param_tabu_no_2opt
data202.vrp,sa,random,True,35,4078.3851190906616,6,1096.1701550905264,29,2982.2149640001353,73.12244618686393,58.271290799999406,107096,0.75,1,350,0.985,0.01,500,0.3,0.1,10,200,50,False
data202.vrp,sa,random,True,35,4078.3851190906616,7,1117.4604884134715,28,2960.92463067719,72.60041767064347,67.2749169000017,103739,0.75,1,350,0.985,0.01,500,0.3,0.2,10,200,50,False
data202.vrp,sa,random,True,35,4078.3851190906616,6,1112.2748398724195,29,2966.110279218242,72.72756722591176,64.46613669999715,102033,0.75,1,350,0.985,0.01,500,0.5,0.1,10,200,50,False
data202.vrp,sa,random,True,35,4078.3851190906616,6,1133.0088801798142,29,2945.3762389108474,72.21917874120638,69.33211690000098,101405,0.75,1,350,0.985,0.01,500,0.3,0.3,10,200,50,False
data202.vrp,sa,random,True,35,4078.3851190906616,6,1075.735719589935,29,3002.6493995007268,73.62348850885896,68.71896269999706,97009,0.75,1,350,0.985,0.01,500,0.5,0.3,10,200,50,False
data202.vrp,sa,random,True,35,4078.3851190906616,6,1073.862423395789,29,3004.5226956948727,73.66942081146021,70.82323840000026,98777,0.75,1,350,0.985,0.01,500,0.5,0.2,10,200,50,False
data202.vrp,sa,random,True,35,4078.3851190906616,6,1075.4082531847723,29,3002.976865905889,73.6315178242767,67.23192299999937,127222,0.75,1,350,0.985,0.01,600,0.3,0.1,10,200,50,False
data202.vrp,sa,random,True,35,4078.3851190906616,7,1112.441153738233,28,2965.9439653524287,72.72348929160793,71.79539709999881,124716,0.75,1,350,0.985,0.01,600,0.3,0.2,10,200,50,False
data202.vrp,sa,random,True,35,4078.3851190906616,6,1068.1589808262756,29,3010.226138264386,73.80926642198915,77.42429679999987,120617,0.75,1,350,0.985,0.01,600,0.3,0.3,10,200,50,False
data202.vrp,sa,random,True,35,4078.3851190906616,6,1133.4744681257623,29,2944.910650964899,72.20776275344767,83.43989900000088,123478,0.75,1,350,0.985,0.01,600,0.5,0.1,10,200,50,False
data202.vrp,sa,random,True,35,4078.3851190906616,6,1084.10398802225,29,2994.281131068412,73.41830267701725,75.61865810000018,115568,0.75,1,350,0.985,0.01,600,0.5,0.3,10,200,50,False
data202.vrp,sa,random,True,35,4078.3851190906616,5,1055.3651272076945,30,3023.019991882967,74.12296542894889,81.56689470000128,119060,0.75,1,350,0.985,0.01,600,0.5,0.2,10,200,50,False
data202.vrp,sa,random,True,35,4078.3851190906616,6,1109.727760742557,29,2968.657358348105,72.7900203551648,84.82291100000293,148865,0.75,1,350,0.985,0.01,700,0.3,0.1,10,200,50,False
data202.vrp,sa,random,True,35,4078.3851190906616,7,1072.74300129858,28,3005.6421177920815,73.6968684914738,92.42434879999928,144041,0.75,1,350,0.985,0.01,700,0.3,0.2,10,200,50,False
data202.vrp,sa,random,True,35,4078.3851190906616,8,2567.5655583621347,27,1510.819560728527,37.04455358216361,18.828305799997906,74546,0.75,1,350,0.985,0.01,800,0.3,0.3,10,200,50,False
data202.vrp,sa,random,True,35,4078.3851190906616,6,1069.920084761012,29,3008.46503432965,73.76608501848479,96.57057139999961,140069,0.75,1,350,0.985,0.01,700,0.3,0.3,10,200,50,False
data202.vrp,sa,random,True,35,4078.3851190906616,5,1088.461876255529,30,2989.9232428351324,73.31144939793674,101.95614950000163,142807,0.75,1,350,0.985,0.01,700,0.5,0.1,10,200,50,False
data202.vrp,sa,random,True,35,4078.3851190906616,7,2422.321058321021,28,1656.0640607696405,40.605877385578665,28.494018999997934,99413,0.75,1,350,0.985,0.01,800,0.5,0.2,10,200,50,False
data202.vrp,sa,random,True,35,4078.3851190906616,6,1092.9206659216056,29,2985.464453169056,73.20212206528232,91.45587820000219,138099,0.75,1,350,0.985,0.01,700,0.5,0.2,10,200,50,False
data202.vrp,sa,random,True,35,4078.3851190906616,8,2703.740721560682,27,1374.6443975299799,33.705605463676214,16.668957099998806,67489,0.75,1,350,0.985,0.01,900,0.3,0.1,10,200,50,False
data202.vrp,sa,random,True,35,4078.3851190906616,7,1103.5321638109513,28,2974.8529552797104,72.94193334892806,89.32042490000094,133350,0.75,1,350,0.985,0.01,700,0.5,0.3,10,200,50,False
data202.vrp,sa,random,True,35,4078.3851190906616,6,1085.6372737155166,29,2992.747845375145,73.38070726489958,88.66014350000114,163984,0.75,1,350,0.985,0.01,800,0.3,0.2,10,200,50,False
data202.vrp,sa,random,True,35,4078.3851190906616,6,1106.6442110384528,29,2971.740908052209,72.86562747940792,102.57638189999852,169434,0.75,1,350,0.985,0.01,800,0.3,0.1,10,200,50,False
data202.vrp,sa,random,True,35,4078.3851190906616,6,1103.2283535240374,29,2975.156765566624,72.94938262794517,92.17672369999855,164089,0.75,1,350,0.985,0.01,800,0.5,0.1,10,200,50,False
data202.vrp,sa,random,True,35,4078.3851190906616,7,1092.4638139753968,28,2985.9213051152647,73.21332385061815,112.24732360000053,154066,0.75,1,350,0.985,0.01,800,0.5,0.3,10,200,50,False
data202.vrp,sa,random,True,35,4078.3851190906616,6,1104.9069358110892,29,2973.4781832795725,72.9082246147111,95.88125500000024,185960,0.75,1,350,0.985,0.01,900,0.3,0.2,10,200,50,False
data202.vrp,sa,random,True,35,4078.3851190906616,6,1089.831898649406,29,2988.5532204412557,73.27785712173252,121.24972030000208,181491,0.75,1,350,0.985,0.01,900,0.3,0.3,10,200,50,False
data202.vrp,sa,random,True,35,4078.3851190906616,6,1078.2851995702729,29,3000.0999195203885,73.56097651193143,114.12205220000033,184568,0.75,1,350,0.985,0.01,900,0.5,0.1,10,200,50,False
data202.vrp,sa,random,True,35,4078.3851190906616,6,1074.7249403233698,29,3003.6601787672917,73.64827232002561,124.33968839999943,178094,0.75,1,350,0.985,0.01,900,0.5,0.2,10,200,50,False
data202.vrp,sa,random,True,35,4078.3851190906616,6,1090.391101716183,29,2987.994017374479,73.26414573719065,122.10046589999911,174856,0.75,1,350,0.985,0.01,900,0.5,0.3,10,200,50,False
data202.vrp,sa,random,True,35,4078.3851190906616,7,1105.9970232173291,28,2972.3880958733325,72.8814962069122,113.10349500000302,212487,0.75,1,350,0.985,0.01,1000,0.3,0.1,10,200,50,False
data202.vrp,sa,random,True,35,4078.3851190906616,8,2595.306050282042,27,1483.0790688086195,36.36437034517463,27.424173799998243,101903,0.75,1,350,0.985,0.01,1000,0.5,0.3,10,200,50,False
data202.vrp,sa,random,True,35,4078.3851190906616,8,2722.5444970728977,27,1355.840622017764,33.24454612368901,15.937883300000976,66275,0.75,1,350,0.99,0.01,500,0.3,0.1,10,200,50,False
data202.vrp,sa,random,True,35,4078.3851190906616,9,2768.681136222731,26,1309.7039828679308,32.11329839198583,8.421320699999342,34951,0.75,1,350,0.99,0.01,500,0.5,0.1,10,200,50,False
data202.vrp,sa,random,True,35,4078.3851190906616,7,2681.3009175588277,28,1397.084201531834,34.255818436375016,17.992656700000225,57000,0.75,1,350,0.99,0.01,500,0.5,0.2,10,200,50,False
data202.vrp,sa,random,True,35,4078.3851190906616,6,1082.3764491722695,29,2996.008669918392,73.46066108112905,129.9340004000005,205549,0.75,1,350,0.985,0.01,1000,0.3,0.2,10,200,50,False
data202.vrp,sa,random,True,35,4078.3851190906616,7,2460.011377485329,28,1618.3737416053327,39.681729271466494,29.386465799998405,96721,0.75,1,350,0.99,0.01,500,0.5,0.3,10,200,50,False
data202.vrp,sa,random,True,35,4078.3851190906616,8,2658.0956753416126,27,1420.289443749049,34.824799578165496,17.704336000002513,72739,0.75,1,350,0.99,0.01,600,0.3,0.1,10,200,50,False
data202.vrp,sa,random,True,35,4078.3851190906616,8,2693.959005014095,27,1384.4261140765666,33.94544834905747,16.037946700002067,63203,0.75,1,350,0.99,0.01,600,0.3,0.2,10,200,50,False
data202.vrp,sa,random,True,35,4078.3851190906616,7,1096.016241542819,28,2982.3688775478427,73.12622007145826,113.70855809999921,203664,0.75,1,350,0.985,0.01,1000,0.5,0.1,10,200,50,False
data202.vrp,sa,random,True,35,4078.3851190906616,6,1073.214332231973,29,3005.1707868586886,73.68531168848364,120.09703580000132,200791,0.75,1,350,0.985,0.01,1000,0.3,0.3,10,200,50,False
data202.vrp,sa,random,True,35,4078.3851190906616,7,2581.5499679683776,28,1496.835151122284,36.70166272713417,23.843204799999512,86469,0.75,1,350,0.99,0.01,600,0.5,0.2,10,200,50,False
data202.vrp,sa,random,True,35,4078.3851190906616,8,2664.8429178697243,27,1413.5422012209374,34.659360505319526,18.081338599997252,67651,0.75,1,350,0.99,0.01,600,0.5,0.3,10,200,50,False
data202.vrp,sa,random,True,35,4078.3851190906616,8,2673.2437752215587,27,1405.141343869103,34.45337560917741,19.03562530000272,78350,0.75,1,350,0.99,0.01,700,0.3,0.1,10,200,50,False
data202.vrp,sa,random,True,35,4078.3851190906616,6,1078.5455854122717,29,2999.8395336783897,73.5545919789755,88.59800739999991,155697,0.75,1,350,0.99,0.01,500,0.3,0.2,10,200,50,False
data202.vrp,sa,random,True,35,4078.3851190906616,7,1092.7231734721402,28,2985.6619456185217,73.20696448314376,95.54666680000082,151597,0.75,1,350,0.99,0.01,500,0.3,0.3,10,200,50,False
data202.vrp,sa,random,True,35,4078.3851190906616,8,2694.567362677024,27,1383.8177564136377,33.930531717960484,10.758977800000139,42237,0.75,1,350,0.99,0.01,700,0.5,0.2,10,200,50,False
data202.vrp,sa,random,True,35,4078.3851190906616,8,2630.572849329664,27,1447.8122697609974,35.499645753999054,24.214700399999856,93656,0.75,1,350,0.99,0.01,700,0.3,0.3,10,200,50,False
data202.vrp,sa,random,True,35,4078.3851190906616,8,2524.517301342905,27,1553.8678177477568,38.10007570089937,34.26459619999878,128660,0.75,1,350,0.99,0.01,700,0.3,0.2,10,200,50,False
data202.vrp,sa,random,True,35,4078.3851190906616,7,2475.0313621964024,28,1603.3537568942593,39.31344662349473,32.73344069999803,117685,0.75,1,350,0.99,0.01,700,0.5,0.1,10,200,50,False
data202.vrp,sa,random,True,35,4078.3851190906616,5,1049.1055104224783,30,3029.2796086681833,74.27644815807899,142.3559239999995,197891,0.75,1,350,0.985,0.01,1000,0.5,0.2,10,200,50,False
data202.vrp,sa,random,True,35,4078.3851190906616,8,2631.0654995739924,27,1447.3196195166693,35.48756621197586,24.83248839999942,92465,0.75,1,350,0.99,0.01,700,0.5,0.3,10,200,50,False
data202.vrp,sa,random,True,35,4078.3851190906616,7,2555.6424566468595,28,1522.7426624438021,37.33690218012861,31.37867290000213,123968,0.75,1,350,0.99,0.01,800,0.3,0.1,10,200,50,False
data202.vrp,sa,random,True,35,4078.3851190906616,6,1101.916364248713,29,2976.468754841949,72.98155196058576,85.85643980000168,182275,0.75,1,350,0.99,0.01,600,0.5,0.1,10,200,50,False
data202.vrp,sa,random,True,35,4078.3851190906616,9,2685.438113271093,26,1392.9470058195689,34.15437642951551,31.785359499997867,129329,0.75,1,350,0.99,0.01,800,0.3,0.2,10,200,50,False
data202.vrp,sa,random,True,35,4078.3851190906616,7,2598.937092828118,28,1479.4480262625439,36.27533896535032,22.20837329999995,82680,0.75,1,350,0.99,0.01,800,0.5,0.1,10,200,50,False
data202.vrp,sa,random,True,35,4078.3851190906616,7,2542.512180042991,28,1535.8729390476706,37.65885011345169,38.696277300001384,135448,0.75,1,350,0.99,0.01,800,0.3,0.3,10,200,50,False
data202.vrp,sa,random,True,35,4078.3851190906616,8,2794.5989137281326,27,1283.786205362529,31.47780721720485,15.43638540000029,63822,0.75,1,350,0.99,0.01,900,0.5,0.1,10,200,50,False
data202.vrp,sa,random,True,35,4078.3851190906616,8,2691.407239035122,27,1386.9778800555396,34.00801639754873,22.35929070000202,95853,0.75,1,350,0.99,0.01,900,0.3,0.1,10,200,50,False
data202.vrp,sa,random,True,35,4078.3851190906616,6,1084.012949082729,29,2994.3721700079327,73.42053490710003,116.45191730000079,183216,0.75,1,350,0.99,0.01,600,0.3,0.3,10,200,50,False
data202.vrp,sa,random,True,35,4078.3851190906616,7,2645.212705205348,28,1433.1724138853137,35.14068367836879,28.02570370000103,106775,0.75,1,350,0.99,0.01,900,0.3,0.3,10,200,50,False
data202.vrp,sa,random,True,35,4078.3851190906616,7,2584.227875619256,28,1494.1572434714058,36.63600174680294,35.97009569999864,127931,0.75,1,350,0.99,0.01,900,0.3,0.2,10,200,50,False
